学号,学期,学院,专业,互评成绩,综测成绩,GPA,GPA排名,综测排名,专业人数
202500645,2025-2026-2,汽车工程学院,车辆工程,76.9,79.7,2.99,58,58,136
202500646,2025-2026-1,汽车工程学院,车辆工程,70.5,88.8,3.53,35,35,136
202500646,2025-2026-2,汽车工程学院,车辆工程,91.8,75.9,3.45,103,103,136
202500647,2025-2026-1,汽车工程学院,车辆工程,82.2,95.3,3.84,69,69,136
202500647,2025-2026-2,汽车工程学院,车辆工程,73.9,83.5,3.5,75,75,136
202500648,2025-2026-1,汽车工程学院,车辆工程,73.0,77.8,2.83,59,59,136
202500648,2025-2026-2,汽车工程学院,车辆工程,89.3,89.1,3.63,3,3,136
202500649,2025-2026-1,汽车工程学院,车辆工程,92.3,70.6,2.72,19,19,136
202500649,2025-2026-2,汽车工程学院,车辆工程,84.8,95.0,3.09,37,37,136
202500650,2025-2026-1,汽车工程学院,车辆工程,76.9,77.9,3.69,92,92,136
202500650,2025-2026-2,汽车工程学院,车辆工程,92.0,79.9,2.73,11,11,136
202500651,2025-2026-1,汽车工程学院,车辆工程,81.3,89.6,3.96,135,135,136
202500651,2025-2026-2,汽车工程学院,车辆工程,75.4,84.3,3.03,4,4,136
202500652,2025-2026-1,汽车工程学院,车辆工程,87.9,85.7,3.42,112,112,136
202500652,2025-2026-2,汽车工程学院,车辆工程,87.5,88.4,3.21,14,14,136
202500653,2025-2026-1,汽车工程学院,车辆工程,74.4,76.4,3.22,87,87,136
202500653,2025-2026-2,汽车工程学院,车辆工程,86.7,94.9,3.16,105,105,136
202500654,2025-2026-1,汽车工程学院,车辆工程,82.8,85.5,3.5,61,61,136
202500654,2025-2026-2,汽车工程学院,车辆工程,83.6,81.5,3.28,97,97,136
202500655,2025-2026-1,汽车工程学院,车辆工程,81.7,81.0,2.74,41,41,136
202500655,2025-2026-2,汽车工程学院,车辆工程,87.3,94.3,3.66,47,47,136
202500656,2025-2026-1,汽车工程学院,车辆工程,89.5,94.4,3.63,52,52,136
202500656,2025-2026-2,汽车工程学院,车辆工程,74.1,87.5,3.1,75,75,136
202500657,2025-2026-1,汽车工程学院,车辆工程,81.0,79.9,3.55,58,58,136
202500657,2025-2026-2,汽车工程学院,车辆工程,84.2,92.1,2.71,131,131,136
202500658,2025-2026-1,汽车工程学院,车辆工程,76.0,85.6,3.6,6,6,136
202500658,2025-2026-2,汽车工程学院,车辆工程,72.1,84.2,3.42,38,38,136
202500659,2025-2026-1,汽车工程学院,车辆工程,90.3,76.3,2.78,23,23,136
202500659,2025-2026-2,汽车工程学院,车辆工程,92.3,73.1,3.98,26,26,136
202500660,2025-2026-1,汽车工程学院,车辆工程,81.5,90.8,3.5,96,96,136
202500660,2025-2026-2,汽车工程学院,车辆工程,88.1,76.0,2.81,65,65,136
202500661,2025-2026-1,汽车工程学院,车辆工程,91.1,82.0,3.94,86,86,136
202500661,2025-2026-2,汽车工程学院,车辆工程,82.1,93.5,3.53,62,62,136
202500662,2025-2026-1,汽车工程学院,车辆工程,89.3,68.3,3.44,121,121,136
202500662,2025-2026-2,汽车工程学院,车辆工程,83.2,80.5,2.95,82,82,136
202500663,2025-2026-1,汽车工程学院,车辆工程,73.7,89.5,3.95,117,117,136
202500663,2025-2026-2,汽车工程学院,车辆工程,71.4,70.8,2.79,134,134,136
202500664,2025-2026-1,汽车工程学院,车辆工程,92.9,68.7,2.9,31,31,136
202500664,2025-2026-2,汽车工程学院,车辆工程,71.4,74.0,2.98,135,135,136
202500665,2025-2026-1,汽车工程学院,车辆工程,80.8,72.2,3.53,72,72,136
202500665,2025-2026-2,汽车工程学院,车辆工程,89.0,83.8,2.91,21,21,136
202500666,2025-2026-1,汽车工程学院,车辆工程,71.2,81.6,2.75,3,3,136
202500666,2025-2026-2,汽车工程学院,车辆工程,78.5,85.1,3.36,121,121,136
202500667,2025-2026-1,汽车工程学院,车辆工程,79.4,82.7,3.78,77,77,136
202500667,2025-2026-2,汽车工程学院,车辆工程,89.0,94.7,2.9,115,115,136
202500668,2025-2026-1,汽车工程学院,车辆工程,90.8,95.0,3.9,4,4,136
202500668,2025-2026-2,汽车工程学院,车辆工程,70.6,87.3,3.89,87,87,136
202500669,2025-2026-1,汽车工程学院,车辆工程,94.0,88.8,3.11,8,8,136
202500669,2025-2026-2,汽车工程学院,车辆工程,85.0,68.3,2.72,93,93,136
202500670,2025-2026-1,汽车工程学院,车辆工程,73.0,88.2,3.22,10,10,136
202500670,2025-2026-2,汽车工程学院,车辆工程,82.7,74.8,2.92,64,64,136
202500671,2025-2026-1,汽车工程学院,车辆工程,84.0,72.1,3.9,43,43,136
202500671,2025-2026-2,汽车工程学院,车辆工程,84.4,86.4,3.79,70,70,136
202500672,2025-2026-1,汽车工程学院,车辆工程,75.8,89.4,3.82,63,63,136
202500672,2025-2026-2,汽车工程学院,车辆工程,89.5,75.1,3.84,4,4,136
202500673,2025-2026-1,汽车工程学院,车辆工程,91.6,88.2,3.98,124,124,136
202500673,2025-2026-2,汽车工程学院,车辆工程,88.7,92.9,3.73,63,63,136
202500674,2025-2026-1,汽车工程学院,车辆工程,78.2,80.9,2.92,55,55,136
202500674,2025-2026-2,汽车工程学院,车辆工程,72.4,82.8,3.38,134,134,136
202500675,2025-2026-1,汽车工程学院,车辆工程,70.2,94.0,3.66,121,121,136
202500675,2025-2026-2,汽车工程学院,车辆工程,78.2,93.7,3.26,31,31,136
202500676,2025-2026-1,汽车工程学院,车辆工程,88.3,77.7,3.98,102,102,136
202500676,2025-2026-2,汽车工程学院,车辆工程,89.2,95.8,3.76,67,67,136
202500677,2025-2026-1,汽车工程学院,车辆工程,94.5,79.8,2.84,35,35,136
202500677,2025-2026-2,汽车工程学院,车辆工程,88.5,93.6,3.12,129,129,136
202500678,2025-2026-1,汽车工程学院,车辆工程,94.9,70.2,2.7,53,53,136
202500678,2025-2026-2,汽车工程学院,车辆工程,70.3,93.4,3.33,135,135,136
202500679,2025-2026-1,汽车工程学院,车辆工程,82.9,79.3,2.87,19,19,136
202500679,2025-2026-2,汽车工程学院,车辆工程,94.2,95.5,2.79,6,6,136
202500680,2025-2026-1,汽车工程学院,车辆工程,86.0,79.8,3.96,132,132,136
202500680,2025-2026-2,汽车工程学院,车辆工程,89.7,75.2,3.36,80,80,136
202500681,2025-2026-1,汽车工程学院,车辆工程,76.7,69.6,3.93,122,122,136
202500681,2025-2026-2,汽车工程学院,车辆工程,78.2,87.9,3.85,99,99,136
202500682,2025-2026-1,汽车工程学院,车辆工程,82.8,90.7,3.02,37,37,136
202500682,2025-2026-2,汽车工程学院,车辆工程,81.4,93.2,3.93,59,59,136
202500683,2025-2026-1,汽车工程学院,车辆工程,77.3,70.9,3.37,108,108,136
202500683,2025-2026-2,汽车工程学院,车辆工程,72.2,78.5,3.89,55,55,136
202500684,2025-2026-1,汽车工程学院,车辆工程,82.0,75.6,3.11,111,111,136
202500684,2025-2026-2,汽车工程学院,车辆工程,70.4,80.2,3.34,30,30,136
202500685,2025-2026-1,汽车工程学院,车辆工程,88.5,88.8,3.6,4,4,136
202500685,2025-2026-2,汽车工程学院,车辆工程,86.9,76.6,3.99,57,57,136
202500686,2025-2026-1,汽车工程学院,车辆工程,94.6,81.2,3.28,51,51,136
202500686,2025-2026-2,汽车工程学院,车辆工程,82.6,70.9,3.11,116,116,136
202500687,2025-2026-1,汽车工程学院,车辆工程,85.3,84.3,3.86,3,3,136
202500687,2025-2026-2,汽车工程学院,车辆工程,78.5,85.0,3.0,122,122,136
202500688,2025-2026-1,汽车工程学院,车辆工程,75.6,92.9,3.34,82,82,136
202500688,2025-2026-2,汽车工程学院,车辆工程,93.3,73.8,3.89,61,61,136
202500689,2025-2026-1,汽车工程学院,车辆工程,78.3,79.1,3.25,38,38,136
202500689,2025-2026-2,汽车工程学院,车辆工程,80.3,69.6,2.71,45,45,136
202500690,2025-2026-1,汽车工程学院,车辆工程,71.0,82.7,3.87,83,83,136
202500690,2025-2026-2,汽车工程学院,车辆工程,71.2,91.8,2.99,31,31,136
202500691,2025-2026-1,汽车工程学院,车辆工程,92.0,73.7,3.08,42,42,136
202500691,2025-2026-2,汽车工程学院,车辆工程,90.5,79.1,3.65,74,74,136
202500692,2025-2026-1,汽车工程学院,车辆工程,83.5,71.3,3.5,10,10,136
202500692,2025-2026-2,汽车工程学院,车辆工程,78.8,72.9,2.92,59,59,136
202500693,2025-2026-1,汽车工程学院,车辆工程,76.0,81.0,3.68,57,57,136
202500693,2025-2026-2,汽车工程学院,车辆工程,92.1,93.4,3.68,73,73,136
202500694,2025-2026-1,汽车工程学院,车辆工程,92.8,75.9,3.65,42,42,136
202500694,2025-2026-2,汽车工程学院,车辆工程,70.5,93.5,2.96,112,112,136
202500695,2025-2026-1,汽车工程学院,车辆工程,73.1,95.1,2.87,19,19,136
202500695,2025-2026-2,汽车工程学院,车辆工程,73.8,74.9,3.06,25,25,136
202500696,2025-2026-1,汽车工程学院,车辆工程,90.5,94.0,3.57,42,42,136
202500696,2025-2026-2,汽车工程学院,车辆工程,93.5,88.8,3.58,61,61,136
202500697,2025-2026-1,汽车工程学院,车辆工程,92.9,85.9,3.23,3,3,136
202500697,2025-2026-2,汽车工程学院,车辆工程,86.1,78.7,3.09,87,87,136
202500698,2025-2026-1,汽车工程学院,车辆工程,81.6,72.7,3.05,30,30,136
202500698,2025-2026-2,汽车工程学院,车辆工程,87.1,82.4,3.07,28,28,136
202500699,2025-2026-1,汽车工程学院,车辆工程,72.5,82.8,3.95,97,97,136
202500699,2025-2026-2,汽车工程学院,车辆工程,71.3,85.3,3.44,127,127,136
202500700,2025-2026-1,汽车工程学院,车辆工程,71.0,71.9,2.91,131,131,136
202500700,2025-2026-2,汽车工程学院,车辆工程,75.5,68.6,2.72,44,44,136
202500701,2025-2026-1,汽车工程学院,车辆工程,88.1,68.4,3.33,136,136,136
202500701,2025-2026-2,汽车工程学院,车辆工程,71.4,72.9,3.03,65,65,136
202500702,2025-2026-1,汽车工程学院,车辆工程,90.3,89.0,3.71,42,42,136
202500702,2025-2026-2,汽车工程学院,车辆工程,85.0,78.3,3.74,97,97,136
202500703,2025-2026-1,汽车工程学院,车辆工程,82.9,75.9,3.05,10,10,136
202500703,2025-2026-2,汽车工程学院,车辆工程,82.1,85.0,3.44,15,15,136
202500704,2025-2026-1,汽车工程学院,车辆工程,84.5,71.7,3.3,120,120,136
202500704,2025-2026-2,汽车工程学院,车辆工程,91.3,77.1,3.49,98,98,136
202500705,2025-2026-1,汽车工程学院,车辆工程,82.6,75.8,3.62,49,49,136
202500705,2025-2026-2,汽车工程学院,车辆工程,87.4,88.8,3.31,117,117,136
202500706,2025-2026-1,汽车工程学院,车辆工程,90.8,83.4,2.8,23,23,136
202500706,2025-2026-2,汽车工程学院,车辆工程,71.6,68.7,3.94,93,93,136
202500707,2025-2026-1,汽车工程学院,车辆工程,70.4,93.3,2.75,96,96,136
202500707,2025-2026-2,汽车工程学院,车辆工程,73.1,90.7,3.97,132,132,136
202500708,2025-2026-1,汽车工程学院,车辆工程,76.4,81.8,3.5,131,131,136
202500708,2025-2026-2,汽车工程学院,车辆工程,71.7,69.9,2.88,65,65,136
202500709,2025-2026-1,汽车工程学院,车辆工程,92.2,76.2,3.64,113,113,136
202500709,2025-2026-2,汽车工程学院,车辆工程,88.8,87.9,3.84,113,113,136
202500710,2025-2026-1,汽车工程学院,车辆工程,86.0,73.2,3.38,79,79,136
202500710,2025-2026-2,汽车工程学院,车辆工程,84.7,84.5,3.62,48,48,136
202500711,2025-2026-1,汽车工程学院,车辆工程,94.0,84.3,3.6,7,7,136
202500711,2025-2026-2,汽车工程学院,车辆工程,71.7,93.8,3.64,124,124,136
202500712,2025-2026-1,汽车工程学院,车辆工程,80.9,85.5,3.37,59,59,136
202500712,2025-2026-2,汽车工程学院,车辆工程,76.6,95.9,3.49,123,123,136
202500713,2025-2026-1,汽车工程学院,车辆工程,81.9,72.6,2.79,14,14,136
202500713,2025-2026-2,汽车工程学院,车辆工程,81.7,80.1,3.48,87,87,136
202500714,2025-2026-1,汽车工程学院,车辆工程,89.1,73.5,3.82,57,57,136
202500714,2025-2026-2,汽车工程学院,车辆工程,70.4,91.1,3.63,81,81,136
202500715,2025-2026-1,汽车工程学院,车辆工程,81.0,80.7,3.43,97,97,136
202500715,2025-2026-2,汽车工程学院,车辆工程,89.6,69.7,3.69,126,126,136
202500716,2025-2026-1,汽车工程学院,车辆工程,70.9,85.1,3.9,133,133,136
202500716,2025-2026-2,汽车工程学院,车辆工程,90.4,94.3,3.99,92,92,136
202500717,2025-2026-1,汽车工程学院,车辆工程,84.1,89.9,3.16,63,63,136
202500717,2025-2026-2,汽车工程学院,车辆工程,80.3,75.6,3.17,73,73,136
202500718,2025-2026-1,汽车工程学院,车辆工程,80.7,89.6,2.95,127,127,136
202500718,2025-2026-2,汽车工程学院,车辆工程,94.3,91.5,3.7,37,37,136
202500719,2025-2026-1,汽车工程学院,车辆工程,78.3,79.0,3.79,116,116,136
202500719,2025-2026-2,汽车工程学院,车辆工程,79.0,84.1,3.34,49,49,136
202500720,2025-2026-1,汽车工程学院,车辆工程,75.4,74.8,3.97,55,55,136
202500720,2025-2026-2,汽车工程学院,车辆工程,86.4,79.6,3.2,54,54,136
202500721,2025-2026-1,汽车工程学院,车辆工程,76.3,84.4,3.76,103,103,136
202500721,2025-2026-2,汽车工程学院,车辆工程,93.4,85.8,3.37,3,3,136
202500722,2025-2026-1,汽车工程学院,车辆工程,93.6,74.5,3.05,58,58,136
202500722,2025-2026-2,汽车工程学院,车辆工程,78.8,92.7,3.81,91,91,136
202500723,2025-2026-1,汽车工程学院,车辆工程,83.0,71.1,3.23,70,70,136
202500723,2025-2026-2,汽车工程学院,车辆工程,77.4,71.4,3.83,115,115,136
202500724,2025-2026-1,汽车工程学院,车辆工程,93.3,86.8,3.51,17,17,136
202500724,2025-2026-2,汽车工程学院,车辆工程,81.1,72.3,3.57,54,54,136
202500725,2025-2026-1,汽车工程学院,车辆工程,72.6,89.2,3.52,73,73,136
202500725,2025-2026-2,汽车工程学院,车辆工程,88.1,72.1,2.9,24,24,136
202500726,2025-2026-1,汽车工程学院,车辆工程,88.1,81.2,3.7,98,98,136
202500726,2025-2026-2,汽车工程学院,车辆工程,93.9,73.1,3.01,128,128,136
202500727,2025-2026-1,汽车工程学院,车辆工程,87.1,86.5,3.1,36,36,136
202500727,2025-2026-2,汽车工程学院,车辆工程,91.0,88.4,3.58,31,31,136
202500728,2025-2026-1,汽车工程学院,车辆工程,78.3,68.7,3.59,8,8,136
202500728,2025-2026-2,汽车工程学院,车辆工程,77.3,84.0,3.46,119,119,136
202500729,2025-2026-1,汽车工程学院,车辆工程,82.2,78.7,2.89,100,100,136
202500729,2025-2026-2,汽车工程学院,车辆工程,77.3,81.8,3.92,4,4,136
202500730,2025-2026-1,汽车工程学院,车辆工程,77.9,94.7,3.55,93,93,136
202500730,2025-2026-2,汽车工程学院,车辆工程,73.2,69.2,3.99,101,101,136
202500731,2025-2026-1,汽车工程学院,车辆工程,79.5,90.9,3.74,90,90,136
202500731,2025-2026-2,汽车工程学院,车辆工程,89.9,91.0,3.05,36,36,136
202500732,2025-2026-1,汽车工程学院,车辆工程,82.7,84.9,3.74,38,38,136
202500732,2025-2026-2,汽车工程学院,车辆工程,93.7,78.3,3.06,25,25,136
202500733,2025-2026-1,汽车工程学院,车辆工程,82.6,77.7,3.12,86,86,136
202500733,2025-2026-2,汽车工程学院,车辆工程,78.5,86.9,3.65,94,94,136
202500734,2025-2026-1,汽车工程学院,车辆工程,92.2,88.8,3.9,48,48,136
202500734,2025-2026-2,汽车工程学院,车辆工程,91.5,68.4,3.7,4,4,136
202500735,2025-2026-1,汽车工程学院,车辆工程,80.7,82.1,3.06,4,4,136
202500735,2025-2026-2,汽车工程学院,车辆工程,89.6,88.1,3.29,82,82,136
202500736,2025-2026-1,汽车工程学院,车辆工程,87.6,82.0,3.93,64,64,136
202500736,2025-2026-2,汽车工程学院,车辆工程,84.4,75.0,3.7,58,58,136
202500737,2025-2026-1,汽车工程学院,能源与动力工程,81.6,72.3,3.98,4,4,68
202500737,2025-2026-2,汽车工程学院,能源与动力工程,85.0,94.6,4.0,59,59,68
202500738,2025-2026-1,汽车工程学院,能源与动力工程,70.8,71.4,3.7,54,54,68
202500738,2025-2026-2,汽车工程学院,能源与动力工程,83.8,79.8,2.91,38,38,68
202500739,2025-2026-1,汽车工程学院,能源与动力工程,80.3,94.0,2.98,11,11,68
202500739,2025-2026-2,汽车工程学院,能源与动力工程,83.7,85.5,3.98,56,56,68
202500740,2025-2026-1,汽车工程学院,能源与动力工程,78.3,69.4,3.86,32,32,68
202500740,2025-2026-2,汽车工程学院,能源与动力工程,73.7,80.7,2.92,56,56,68
202500741,2025-2026-1,汽车工程学院,能源与动力工程,87.0,70.9,3.19,52,52,68
202500741,2025-2026-2,汽车工程学院,能源与动力工程,82.7,80.4,3.49,61,61,68
202500742,2025-2026-1,汽车工程学院,能源与动力工程,74.4,80.0,3.74,29,29,68
202500742,2025-2026-2,汽车工程学院,能源与动力工程,72.5,68.8,3.81,13,13,68
202500743,2025-2026-1,汽车工程学院,能源与动力工程,85.4,93.6,3.33,1,1,68
202500743,2025-2026-2,汽车工程学院,能源与动力工程,78.3,71.9,3.05,17,17,68
202500744,2025-2026-1,汽车工程学院,能源与动力工程,92.9,79.0,3.9,65,65,68
202500744,2025-2026-2,汽车工程学院,能源与动力工程,74.3,95.2,3.22,58,58,68
202500745,2025-2026-1,汽车工程学院,能源与动力工程,82.4,78.2,3.98,66,66,68
202500745,2025-2026-2,汽车工程学院,能源与动力工程,75.1,94.1,3.06,47,47,68
202500746,2025-2026-1,汽车工程学院,能源与动力工程,78.7,72.4,2.92,39,39,68
202500746,2025-2026-2,汽车工程学院,能源与动力工程,93.3,86.0,3.86,11,11,68
202500747,2025-2026-1,汽车工程学院,能源与动力工程,78.8,84.2,3.75,42,42,68
202500747,2025-2026-2,汽车工程学院,能源与动力工程,79.1,89.8,3.56,61,61,68
202500748,2025-2026-1,汽车工程学院,能源与动力工程,78.2,92.5,3.13,35,35,68
202500748,2025-2026-2,汽车工程学院,能源与动力工程,72.3,68.6,2.75,54,54,68
202500749,2025-2026-1,汽车工程学院,能源与动力工程,88.3,88.0,3.96,47,47,68
202500749,2025-2026-2,汽车工程学院,能源与动力工程,84.2,72.8,3.98,35,35,68
202500750,2025-2026-1,汽车工程学院,能源与动力工程,92.1,86.3,3.11,63,63,68
202500750,2025-2026-2,汽车工程学院,能源与动力工程,84.8,72.5,3.39,46,46,68
202500751,2025-2026-1,汽车工程学院,能源与动力工程,78.3,76.3,3.76,24,24,68
202500751,2025-2026-2,汽车工程学院,能源与动力工程,76.5,95.6,3.72,6,6,68
202500752,2025-2026-1,汽车工程学院,能源与动力工程,88.3,80.1,3.69,23,23,68
202500752,2025-2026-2,汽车工程学院,能源与动力工程,74.5,68.1,3.36,30,30,68
202500753,2025-2026-1,汽车工程学院,能源与动力工程,88.5,76.4,3.44,42,42,68
202500753,2025-2026-2,汽车工程学院,能源与动力工程,76.9,83.0,2.85,64,64,68
202500754,2025-2026-1,汽车工程学院,能源与动力工程,73.1,73.7,3.57,36,36,68
202500754,2025-2026-2,汽车工程学院,能源与动力工程,81.9,77.8,3.72,6,6,68
202500755,2025-2026-1,汽车工程学院,能源与动力工程,76.3,78.6,3.71,23,23,68
202500755,2025-2026-2,汽车工程学院,能源与动力工程,90.9,90.7,2.74,12,12,68
202500756,2025-2026-1,汽车工程学院,能源与动力工程,81.4,77.4,3.76,19,19,68
202500756,2025-2026-2,汽车工程学院,能源与动力工程,74.7,90.3,3.56,53,53,68
202500757,2025-2026-1,汽车工程学院,能源与动力工程,88.4,70.0,2.92,34,34,68
202500757,2025-2026-2,汽车工程学院,能源与动力工程,82.9,70.4,3.92,12,12,68
202500758,2025-2026-1,汽车工程学院,能源与动力工程,92.7,76.8,3.97,39,39,68
202500758,2025-2026-2,汽车工程学院,能源与动力工程,93.8,91.7,3.82,17,17,68
202500759,2025-2026-1,汽车工程学院,能源与动力工程,88.8,68.2,3.62,7,7,68
202500759,2025-2026-2,汽车工程学院,能源与动力工程,70.0,76.3,2.79,3,3,68
202500760,2025-2026-1,汽车工程学院,能源与动力工程,71.9,76.9,3.39,67,67,68
202500760,2025-2026-2,汽车工程学院,能源与动力工程,92.0,93.0,2.81,23,23,68
202500761,2025-2026-1,汽车工程学院,能源与动力工程,92.2,85.3,2.72,34,34,68
202500761,2025-2026-2,汽车工程学院,能源与动力工程,93.5,79.1,3.96,37,37,68
202500762,2025-2026-1,汽车工程学院,能源与动力工程,82.6,78.9,3.24,34,34,68
202500762,2025-2026-2,汽车工程学院,能源与动力工程,72.0,83.7,3.85,57,57,68
202500763,2025-2026-1,汽车工程学院,能源与动力工程,75.6,95.5,3.17,52,52,68
202500763,2025-2026-2,汽车工程学院,能源与动力工程,88.8,85.2,3.96,9,9,68
